Ingredient,Quantity
vitasoy usa organic nasoya firm tofu,200
vitasoy usa  organic nasoya silken tofu,200
vitasoy usa vitasoy organic creamy original soymilk,200
vitasoy usa vitasoy organic classic original soymilk,200
vitasoy usa vitasoy lt vanilla soymilk,200
soymilk (all flavors) unswtnd w added ca vitamins a  d,200
soymilk (all flavors) enhanced,200
soymilk original  vanilla lt w added ca vitamins a  d,200
soymilk choc  other flavors lt w added ca vitamins a  d,200
soymilk original  vanilla lt unswtnd w added ca vit a  d,200
soymilk (all flavors) lowfat w added ca vitamins a  d,200
soymilk (all flavors) nonfat w added ca vitamins a  d,200
soymilk choc nonfat w added ca vitamins a  d,200
silk pln soymilk,200
silk vanilla soymilk,200
silk choc soymilk,200
silk lt pln soymilk,200
silk lt vanilla soymilk,200
silk lt choc soymilk,200
silk plus omega-3 dha soymilk,200
silk plus for bone health soymilk,200
silk plus fiber soymilk,200
silk unswtnd soymilk,200
silk very vanilla soymilk,200
silk nog soymilk,200
silk chai soymilk,200
silk mocha soymilk,200
silk coffee soymilk,200
silk vanilla soy yogurt (family size),200
silk vanilla soy yogurt (single serving size),200
silk pln soy yogurt,200
silk strawberry soy yogurt,200
silk raspberry soy yogurt,200
silk peach soy yogurt,200
silk black cherry soy yogurt,200
silk blueberry soy yogurt,200
silk key lime soy yogurt,200
silk banana-strawberry soy yogurt,200
silk original creamer,200
silk french vanilla creamer,200
silk hazelnut creamer,200
vitasoy usa organic nasoya soft tofu,200
vitasoy usa nasoya lite silken tofu,200
vitasoy usa organic nasoya tofu plus ex firm,200
vitasoy usa organic nasoya tofu plus firm,200
vitasoy usa organic nasoya sprouted tofu plus super firm,200
vitasoy usa azumaya ex firm tofu,200
vitasoy usa azumaya firm tofu,200
vitasoy usa azumaya silken tofu,200
house foods premium soft tofu,200
house foods premium firm tofu,200
beans adzuki mature sd ckd bld wsalt,200
beans black mature seeds ckd bld wsalt,200
beans black mature seeds cnd lo na,200
beans black turtle mature seeds ckd bld w salt,200
beans cranberry (roman) mature seeds ckd bld wsalt,200
beans french mature seeds ckd bld wsalt,200
beans great northern mature seeds ckd bld wsalt,200
beans great northern mature seeds cnd lo na,200
beans kidney all types mature seeds ckd bld wsalt,200
beans kidney california red mature seeds ckd bld wsalt,200
beans kidney red mature seeds ckd bld wsalt,200
beans kidney red mature seeds cnd drnd sol rinsed in tap h2o,200
beans kidney royal red mature seeds ckd bld wsalt,200
beans kidney red mature seeds cnd sol  liq lo na,200
beans navy mature seeds ckd bld wsalt,200
beans pink mature seeds ckd bld wsalt,200
beans pinto mature seeds ckd bld wsalt,200
beans pinto mature seeds cnd drnd sol rinsed in tap h2o,200
beans sml white mature seeds ckd bld wsalt,200
beans pinto mature seeds cnd sol  liquids lo na,200
beans yel mature seeds ckd bld wsalt,200
beans white mature seeds ckd bld w salt,200
broadbeans (fava bns) mature seeds ckd bld wsalt,200
chickpeas mature seeds ckd bld wsalt,200
chickpeas mat seeds cnd drnd sol,200
chickpeas mature seeds cnd drnd rinsed in tap h2o,200
chickpeas mature seeds cnd sol  liquids lo na,200
cowpeas catjang mature seeds ckd bld wsalt,200
cowpeas common mature seeds ckd bld wsalt,200
hyacinth bns mature seeds ckd bld wsalt,200
lentils mature seeds ckd bld wsalt,200
lima bns lrg mature seeds ckd bld wsalt,200
lima bns thin seeded (baby) mature seeds ckd bld wsalt,200
lupins mature seeds ckd bld wsalt,200
mothbeans mature seeds ckd bld wsalt,200
mung bns mature seeds ckd bld wsalt,200
mungo bns mature seeds ckd bld wsalt,200
peas split mature seeds ckd bld wsalt,200
peanuts all types oil-roasted wo salt,200
peanuts all types dry-roasted wosalt,200
peanuts spanish oil-roasted wosalt,200
peanuts valencia oil-roasted wosalt,200
peanuts virginia oil-roasted wosalt,200
peanut butter chunk style wosalt,200
peanut butter smooth style wosalt,200
peanut butter w omega-3 creamy,200
pigeon peas (red gm) mature seeds ckd bld wsalt,200
refried bns cnd traditional red na,200
soybeans mature seeds ckd bld wsalt,200
soybeans mature seeds rsted no salt added,200
soy prot conc produced by acid wash,200
soy prot isolate k type,200
soy sau made from soywheat (shoyu) lo na,200
soy sau red na made from hydrolyzed veg prot,200
tofu raw firm prep wca sulfate,200
tofu raw reg prep wca sulfate,200
tofu dried-frozen (koyadofu) prep wca sulfate,200
tofu fried prep wca sulfate,200
tofu saltedfermented (fuyu) prep wca sulfate,200
yardlong bns mature seeds ckd bld w salt,200
winged bns mature seeds ckd bld w salt,200
loma linda little links cnd unprep,200
loma linda lofat big franks cnd unprep,200
loma linda tender rounds w gravy cnd unprep,200
loma linda swiss stake w gravy cnd unprep,200
loma linda vege-burger cnd unprep,200
loma linda redi-burger cnd unprep,200
loma linda tender bits cnd unprep,200
loma linda linketts cnd unprep,200
worthington chili cnd unprep,200
worthington choplets cnd unprep,200
worthington diced chik cnd unprep,200
worthington frichik original cnd unprep,200
worthington lofat fri chik cnd unprep,200
worthington lofat veja-links cnd unprep,200
worthington multigrain cutlets cnd unprep,200
worthington prime stakes cnd unprep,200
worthington saucettes cnd unprep,200
worthington super links cnd unprep,200
worthington veg skallops cnd unprep,200
worthington veg steaks cnd unprep,200
worthington vegetarian burger cnd unprep,200
worthington veja-links cnd unprep,200
worthington chic-ketts frz unprep,200
worthington meatless chick roll frz unprep,200
worthington meatless corned bf roll frz unprep,200
worthington dinner rst frz unprep,200
worthington fripats frz unprep,200
worthington prosage links frz unprep,200
worthington prosage roll frz unprep,200
worthington smoked turkey roll frz unprep,200
worthington stakelets frz unprep,200
worthington stripples frz unprep,200
worthington wham (roll) frz unprep,200
morningstar farms brkfst pattie w organic soy frz unprep,200
morningstar farms brkfst bacon strips frz unprep,200
morningstar farms brkfst sausage links frz unprep,200
morningstar farms grillers original frz unprep,200
morningstar farms grillers prime frz unprep,200
morningstar farms asian veggie patties frz unprep,200
morningstar farms mushroom lover's burger frz unprep,200
morningstar farms tomato  basil pizza burger frz unprep,200
morningstar farms buffalo wings frz unprep,200
morningstar farms chik'n nuggets frz unprep,200
morningstar farms chik patties frz unprep,200
morningstar farms italian herb chik'n pattie frz unprep,200
morningstar farms corn dog frz unprep,200
morningstar farms corn dog mini frz unprep,200
morningstar farms sausage style recipe crumbles frz unprep,200
gardenburger black bean chipotle burger frz unprep,200
gardenburger original frz unprep,200
gardenburger flame grilled burger frz unprep,200
gardenburger savory portabella veggie burger frz unprep,200
gardenburger sun-dried tomato basil burger frz unprep,200
gardenburger veggie medley burger frz unprep,200
morningstar farms brkfst sausage patties mpl flav frz unpr,200
morningstar farms chik'n grill veggie patties frz unprep,200
morningstar farms bbq riblets frz unprep,200
worthington leanies frz unprep,200
morningstar farms california turk'y burger frz unprep,200
morningstar farms hotspicy veggie sausge patties frz unprep,200
morningstar farms lasagna w veggie sausage frz unprep,200
morningstar farms grillers qrtr pnd veggie brgr frz unprp,200
morningstar farms sesame chik'n entree frz unprep,200
morningstar farms grillers chik'n veggie patties frz unprep,200
morningstar farms meal starters veggie meatballs frz unprep,200
morningstar farms brkfst biscuit sausage egg  chs frz unpre,200
morningstar farms mediterranean chickpea frz unprep,200
morningstar farms buffalo chik patties frz unprep,200
morningstar farms chik patties original frz unprep,200
morningstar farms brkfst pattie frz unprep,200
morningstar farms rstd garlic  quinoa burger frz unprep,200
morningstar farms parmesan garlic wings frz unprep,200
mornngstr frms brkfst sndwch ssge eggchs eng muff frz unprp,200
mornngstr frms brkfst sndwch scrmblchs eng muff frz unprp,200
morningstar farms chipotle black bean crumbles frz unprep,200
morningstar farms garden veggie nuggets frz unprep,200
morningstar farms spicy blk bean enchilada entree frz unprep,200
morningstar farms spicy indian veggie burger frz unprep,200
morningstar farms tuscan grns  bns frz unprep,200
veal australian rib rib rst ln raw,200
"lamb dom comp of rtl cuts lnfat 14""fat choic raw",200
"lamb dom comp of rtl cuts lnfat 14""fat choic ckd",200
"lamb dom comp of rtl cuts ln 14""fat choic raw",200
"lamb dom comp of rtl cuts ln 14""fat choic ckd",200
"lamb dom comp of rtl cuts fat 14""fat choic raw",200
"lamb dom comp of rtl cuts fat 14""fat choic ckd",200
"lamb dom foreshank lnfat 14""fat choic raw",200
"lamb dom foreshank lnfat 14""fat choic ckd brsd",200
"lamb dom foreshank ln 14""fat choic raw",200
"lamb dom foreshank ln 14""fat choic ckd brsd",200
"lamb dom leg whl (shksirl) lnfat 14""fat choic raw",200
"lamb dom leg whl (shksirl) lnfat 14""fat choic ckd rstd",200
"lamb dom leg whl (shksirl) ln 14""fat choic raw",200
"lamb dom leg whl (shksirl) ln 14""fat choic ckd rstd",200
"lamb dom leg shank half lnfat 14""fat choic raw",200
"lamb dom leg shank half lnfat 14""fat choic ckd rstd",200
"lamb dom leg shank half ln 14""fat choic raw",200
"lamb dom leg shank half ln 14""fat choic ckd rstd",200
"lamb dom leg sirloin half lnfat 14""fat choic raw",200
"lamb dom leg sirloin half lnfat 14""fat choic ckd rstd",200
"lamb dom leg sirloin half ln 14""fat choic raw",200
"lamb dom leg sirloin half ln 14""fat choic ckd rstd",200
"lamb dom loin lnfat 14""fat choic raw",200
"lamb dom loin lnfat 14""fat choic ckd brld",200
"lamb dom loin lnfat 14""fat choic ckd rstd",200
"lamb dom loin ln 14""fat choic raw",200
"lamb dom loin ln 14""fat choic ckd brld",200
"lamb dom loin ln 14""fat choic ckd rstd",200
"lamb dom rib lnfat 14""fat choic raw",200
"lamb dom rib lnfat 14""fat choic ckd brld",200
"lamb dom rib lnfat 14""fat choic ckd rstd",200
"lamb dom rib ln 14""fat choic raw",200
"lamb dom rib ln 14""fat choic ckd brld",200
"lamb dom rib ln 14""fat choic ckd rstd",200
"lamb dom shldr whl (armbld) lnfat 14""fat choic raw",200
"lamb dom shldr whl (armbld) lnfat 14""fat choic ckd brsd",200
"lamb dom shldr whl (armbld) lnfat 14""fat choic ckd brld",200
"lamb dom shldr whl (armbld) lnfat 14""fat choic ckd rstd",200
"lamb dom shldr whl (armbld) ln 14""fat choic raw",200
"lamb dom shldr whl (armbld) ln 14""fat choic ckd brsd",200
"lamb dom shldr whl (armbld) ln 14""fat choic ckd brld",200
"lamb dom shldr whl (armbld) ln 14""fat choic ckd rstd",200
"lamb dom shldr arm lnfat 14""fat choic raw",200
"lamb dom shldr arm lnfat 14""fat choic ckd brsd",200
"lamb dom shldr arm lnfat 14""fat choic ckd brld",200
"lamb dom shldr arm lnfat 14""fat choic ckd rstd",200
"lamb dom shldr arm ln 14""fat choic raw",200
"lamb dom shldr arm ln 14""fat choic ckd brsd",200
"lamb dom shldr arm ln 14""fat choic ckd brld",200
"lamb dom shldr arm ln 14""fat choic ckd rstd",200
"lamb dom shldr blade lnfat 14""fat choic raw",200
"lamb dom shldr blade lnfat 14""fat choic ckd brsd",200
"lamb dom shldr blade lnfat 14""fat choic ckd brld",200
"lamb dom shldr blade lnfat 14""fat choic ckd rstd",200
"lamb dom shldr blade ln 14""fat choic raw",200
"lamb dom shldr blade ln 14""fat choic ckd brsd",200
"lamb dom shldr blade ln 14""fat choic ckd brld",200
"lamb dom shldr blade ln 14""fat choic ckd rstd",200
"lamb dom cubed for stew or kabob (legshldr) ln 14""fat raw",200
"lamb dom cubed for stew (legshldr) ln 14""fat ckd brsd",200
"lamb dom cubed for stew (legshldr) ln 14""fat ckd brld",200
lamb nz imp frz comp of rtl cuts lnfat raw,200
lamb nz imp frz comp of rtl cuts lnfat ckd,200
lamb nz imp frz comp of rtl cuts ln raw,200
lamb nz imp frz comp of rtl cuts ln ckd,200
lamb nz imp frz comp of rtl cuts fat raw,200
lamb nz imp frz comp of rtl cuts fat ckd,200
lamb nz imp fore-shank ln  fat raw,200
lamb nz imp fore-shank ln  fat ckd brsd,200
lamb nz imp fore-shank ln raw,200
lamb nz imp fore-shank ln ckd brsd,200
lamb nz imp leg chopsteak bone-in ln  fat raw,200
lamb nz imp frz leg whl (shksirl) lnfat ckd rstd,200
lamb nz imp leg chopsteak bone-in ln raw,200
lamb nz imp frz leg whl (shksirl) ln ckd rstd,200
lamb nz imp loin chop ln  fat raw,200
lamb nz imp frz loin lnfat ckd brld,200
lamb nz imp loin chop ln raw,200
lamb nz imp frz loin ln ckd brld,200
lamb nz imp rack - partly frenched ln  fat raw,200
lamb nz imp rack - partly frenched ln  fat ckd fast rstd,200
lamb nz imp rack - partly frenched ln raw,200
lamb nz imp rack - partly frenched ln ckd fast rstd,200
lamb nz imp square-cut shldr ln  fat raw,200
lamb nz imp frz shldr whl (armbld) lnfat ckd brsd,200
lamb nz imp square-cut shldr ln raw,200
lamb nz imp frz shldr whl (armbld) ln ckd brsd,200
veal comp of rtl cuts lnfat raw,200
veal comp of rtl cuts lnfat ckd,200
veal comp of rtl cuts ln raw,200
veal comp of rtl cuts ln ckd,200
veal comp of rtl cuts fat raw,200
veal comp of rtl cuts fat ckd,200
veal leg (top rnd) lnfat raw,200
veal leg (top rnd) lnfat ckd brsd,200
veal leg (top rnd) lnfat ckd pan-fried breaded,200
veal leg (top rnd) lnfat ckd pan-fried not breaded,200
veal leg (top rnd) lnfat ckd rstd,200
veal leg (top rnd) ln raw,200
veal leg (top rnd) ln ckd brsd,200
veal leg (top rnd) ln ckd pan-fried breaded,200
veal leg (top rnd) ln ckd pan-fried not breaded,200
veal leg (top rnd) ln ckd rstd,200
veal loin lnfat raw,200
veal loin lnfat ckd brsd,200
veal loin lnfat ckd rstd,200
veal loin ln raw,200
veal loin ln ckd brsd,200
veal loin ln ckd rstd,200
veal rib lnfat raw,200
veal rib lnfat ckd brsd,200
veal rib lnfat ckd rstd,200
veal rib ln raw,200
veal rib ln ckd brsd,200
veal rib ln ckd rstd,200
veal shldr whl (armbld) lnfat raw,200
veal shldr whl (armbld) lnfat ckd brsd,200
veal shldr whl (armbld) lnfat ckd rstd,200
veal shldr whl (armbld) ln raw,200
veal shldr whl (armbld) ln ckd brsd,200
veal shldr whl (armbld) ln ckd rstd,200
veal shldr arm lnfat raw,200
veal shldr arm lnfat ckd brsd,200
veal shldr arm lnfat ckd rstd,200
veal shldr arm ln raw,200
veal shldr arm ln ckd brsd,200
veal shldr arm ln ckd rstd,200
veal shldr blade chop ln  fat raw,200
veal shldr blade lnfat ckd brsd,200
veal shldr blade lnfat ckd rstd,200
veal shldr blade chop ln raw,200
veal shldr blade ln ckd brsd,200
veal shldr blade ln ckd rstd,200
veal sirloin lnfat raw,200
veal sirloin lnfat ckd brsd,200
veal sirloin lnfat ckd rstd,200
veal sirloin ln raw,200
veal sirloin ln ckd brsd,200
veal sirloin ln ckd rstd,200
veal cubed for stew (legshldr) ln raw,200
veal cubed for stew (legshldr) ln ckd brsd,200
veal ground raw,200
veal ground ckd brld,200
game meat antelope raw,200
game meat antelope ckd rstd,200
game meat bear raw,200
game meat bear ckd simmrd,200
bison ground grass-fed ckd,200
bison ground grass-fed raw,200
